2020-05-15/20:47:23		 BackOrder_10052019_120210.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:15		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:16		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:17		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:18		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:19		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:20		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:21		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:22		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:23		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:24		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:25		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:26		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:27		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
