Unnamed: 0,sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
322,3297624,-32.0,8.0,0.0,90.0,137.0,176.0,6.0,28.0,75.0,98.0,40.0,No,0.0,0.5,0.46,32.0,No,No,No,Yes,No,Yes
323,3297637,15.0,12.0,0.0,219.0,292.0,385.0,176.0,258.0,338.0,354.0,64.0,No,0.0,0.68,0.57,57.0,No,No,No,Yes,No,Yes
324,3297772,1.0,2.0,7.0,6.0,6.0,24.0,6.0,15.0,38.0,60.0,0.0,No,0.0,0.48,0.36,0.0,No,No,No,Yes,No,Yes
325,3297835,5.0,4.0,0.0,48.0,80.0,112.0,21.0,47.0,75.0,103.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,Yes
326,3297855,20.0,2.0,0.0,40.0,80.0,120.0,5.0,39.0,66.0,85.0,4.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
327,3298007,11.0,2.0,0.0,21.0,42.0,63.0,4.0,23.0,57.0,108.0,1.0,No,0.0,0.97,0.97,0.0,No,No,No,Yes,No,Yes
328,3298080,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.56,0.58,0.0,No,No,No,Yes,No,Yes
329,3298106,2.0,12.0,0.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,0.0,No,0.0,0.73,0.79,0.0,Yes,No,No,Yes,No,Yes
330,3298109,0.0,2.0,0.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.92,0.91,0.0,Yes,No,No,Yes,No,Yes
331,3298147,24.0,8.0,5.0,26.0,42.0,58.0,19.0,32.0,46.0,63.0,12.0,No,0.0,0.79,0.86,0.0,No,No,No,Yes,No,Yes
332,3298267,8.0,2.0,0.0,20.0,60.0,80.0,17.0,53.0,94.0,121.0,5.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,Yes
333,3298399,0.0,8.0,0.0,4.0,6.0,7.0,1.0,3.0,4.0,6.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,Yes
334,3298415,1.0,2.0,0.0,2.0,3.0,5.0,1.0,3.0,4.0,4.0,0.0,No,0.0,0.98,0.95,0.0,No,No,No,Yes,No,Yes
335,3298446,10.0,8.0,0.0,12.0,12.0,24.0,2.0,8.0,14.0,21.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,Yes
336,3298495,17.0,8.0,0.0,17.0,17.0,31.0,4.0,9.0,29.0,46.0,3.0,No,0.0,0.97,0.91,0.0,No,No,No,Yes,No,Yes
337,3298504,18.0,8.0,0.0,228.0,378.0,498.0,43.0,135.0,286.0,428.0,43.0,No,0.0,0.94,0.94,0.0,No,No,No,Yes,No,Yes
338,3298508,0.0,8.0,26.0,27.0,54.0,81.0,12.0,31.0,61.0,89.0,0.0,No,0.0,0.79,0.87,0.0,No,No,No,Yes,No,Yes
339,3298537,3.0,8.0,0.0,4.0,8.0,12.0,3.0,6.0,14.0,22.0,2.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,Yes
340,3298540,0.0,8.0,0.0,19.0,38.0,57.0,2.0,9.0,27.0,42.0,4.0,No,0.0,0.1,0.17,0.0,No,No,No,Yes,No,Yes
341,3298646,2.0,8.0,0.0,40.0,80.0,110.0,15.0,43.0,72.0,75.0,22.0,No,0.0,0.83,0.86,0.0,No,No,Yes,Yes,No,Yes
342,3298803,1.0,2.0,0.0,27.0,42.0,57.0,7.0,35.0,63.0,83.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
343,3298841,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,0.0,No,0.0,1.0,0.99,0.0,No,No,Yes,Yes,No,Yes
344,3298914,3.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
345,3298955,24.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,21.0,0.0,No,0.0,0.41,0.46,0.0,No,No,No,Yes,No,Yes
346,3299070,8.0,4.0,0.0,65.0,117.0,173.0,17.0,41.0,63.0,75.0,0.0,No,0.0,0.7,0.66,0.0,Yes,No,No,Yes,No,Yes
347,3299076,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,Yes
348,3299147,14.0,4.0,1.0,100.0,100.0,100.0,3.0,24.0,54.0,78.0,0.0,No,0.0,0.98,0.96,0.0,No,No,No,Yes,No,Yes
349,3299273,5.0,8.0,4.0,3.0,3.0,3.0,2.0,4.0,12.0,20.0,1.0,No,0.0,0.97,0.97,0.0,No,No,No,Yes,No,Yes
350,3299487,4.0,8.0,0.0,32.0,52.0,72.0,5.0,13.0,37.0,52.0,0.0,No,0.0,0.66,0.67,0.0,No,No,No,Yes,No,Yes
351,3299581,6.0,8.0,0.0,5.0,15.0,23.0,2.0,9.0,16.0,16.0,3.0,No,0.0,0.83,0.86,0.0,No,No,No,Yes,No,Yes
352,3299692,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,No,0.0,0.92,0.96,0.0,No,No,No,Yes,No,Yes
353,3299735,6.0,8.0,0.0,20.0,48.0,64.0,1.0,12.0,25.0,44.0,0.0,No,0.0,0.85,0.84,0.0,No,No,No,Yes,No,Yes
354,3299776,18.0,2.0,0.0,18.0,63.0,99.0,13.0,29.0,61.0,93.0,6.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,Yes
355,3299889,0.0,4.0,0.0,17.0,17.0,17.0,0.0,0.0,30.0,60.0,1.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,Yes
356,3299906,17.0,8.0,0.0,16.0,32.0,48.0,7.0,20.0,39.0,69.0,7.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,Yes
357,3300258,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,No,No,No,Yes
358,3300283,6.0,8.0,0.0,27.0,48.0,69.0,9.0,26.0,46.0,61.0,9.0,No,0.0,0.73,0.73,0.0,No,No,No,Yes,No,Yes
359,3300314,3.0,12.0,0.0,60.0,80.0,100.0,10.0,35.0,84.0,114.0,12.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
360,3300379,0.0,12.0,0.0,9.0,9.0,9.0,1.0,3.0,4.0,6.0,1.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
361,3300515,39.0,8.0,6.0,19.0,35.0,53.0,56.0,154.0,222.0,225.0,26.0,No,0.0,0.78,0.75,0.0,No,No,No,Yes,No,Yes
362,3300947,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.0,0.0,0.0,Yes,No,No,Yes,No,Yes
363,3301320,0.0,12.0,0.0,15.0,15.0,15.0,2.0,12.0,29.0,38.0,1.0,No,0.0,0.46,0.4,0.0,No,No,No,Yes,No,Yes
364,3301461,0.0,8.0,0.0,5.0,7.0,9.0,2.0,3.0,9.0,14.0,0.0,No,0.0,0.18,0.33,0.0,No,No,No,Yes,No,Yes
365,3301881,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,Yes,No,Yes,Yes,No,Yes
366,3302018,15.0,2.0,0.0,10.0,20.0,40.0,1.0,2.0,33.0,40.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
367,3302117,32.0,16.0,0.0,76.0,127.0,179.0,3.0,79.0,80.0,84.0,10.0,No,0.0,0.66,0.64,0.0,Yes,No,No,Yes,No,Yes
368,3302262,25.0,8.0,19.0,20.0,36.0,54.0,5.0,22.0,44.0,76.0,0.0,No,0.0,0.73,0.76,0.0,No,No,No,Yes,No,Yes
369,3302285,-3.0,8.0,3.0,8.0,12.0,16.0,5.0,11.0,14.0,17.0,0.0,No,0.0,0.73,0.76,3.0,No,No,No,Yes,No,Yes
370,3302318,10.0,8.0,1.0,31.0,52.0,62.0,21.0,23.0,27.0,50.0,12.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,Yes
371,3302554,5.0,4.0,15.0,6.0,21.0,42.0,9.0,20.0,35.0,52.0,6.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,Yes
372,3302636,2.0,2.0,0.0,1.0,3.0,4.0,0.0,2.0,3.0,8.0,0.0,No,0.0,0.66,0.66,0.0,No,No,No,Yes,No,Yes
373,3302664,2.0,2.0,0.0,4.0,8.0,10.0,4.0,12.0,18.0,24.0,0.0,No,0.0,0.79,0.87,0.0,No,No,No,Yes,No,Yes
374,3302754,3.0,9.0,0.0,0.0,5.0,5.0,4.0,5.0,15.0,25.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
375,3302761,3.0,9.0,0.0,42.0,62.0,82.0,8.0,26.0,63.0,80.0,24.0,No,0.0,0.7,0.66,1.0,No,No,Yes,Yes,No,Yes
376,3302809,24.0,3.0,0.0,48.0,72.0,96.0,18.0,44.0,47.0,48.0,8.0,No,0.0,0.41,0.46,0.0,Yes,No,Yes,Yes,No,Yes
377,3302868,21.0,12.0,0.0,0.0,5.0,16.0,0.0,5.0,5.0,5.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
378,3303310,1.0,8.0,0.0,2.0,4.0,6.0,4.0,9.0,21.0,34.0,0.0,No,0.0,0.74,0.81,0.0,No,No,No,Yes,No,Yes
379,3303389,0.0,9.0,0.0,6.0,10.0,12.0,4.0,5.0,11.0,14.0,0.0,No,0.0,0.93,0.78,0.0,No,No,No,Yes,No,Yes
380,3303541,1.0,10.0,0.0,3.0,4.0,5.0,1.0,2.0,5.0,5.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,Yes
381,3303593,0.0,2.0,0.0,5.0,7.0,10.0,2.0,5.0,8.0,8.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,Yes
382,3303711,27.0,8.0,0.0,159.0,228.0,297.0,29.0,82.0,147.0,214.0,33.0,No,0.0,0.1,0.17,0.0,No,No,No,Yes,No,Yes
383,3303757,0.0,12.0,0.0,3.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,Yes
384,3303811,10.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0,16.0,19.0,0.0,No,0.0,0.33,0.32,0.0,Yes,No,No,Yes,No,Yes
385,3303894,1.0,9.0,0.0,2.0,4.0,6.0,2.0,3.0,4.0,8.0,0.0,No,0.0,0.95,0.89,0.0,No,No,No,Yes,No,Yes
386,3304147,2.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
387,3304374,2.0,9.0,0.0,2.0,4.0,5.0,0.0,1.0,3.0,3.0,2.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,Yes
388,3304671,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.53,0.53,0.0,Yes,No,No,Yes,No,Yes
389,3304699,2.0,2.0,0.0,2.0,5.0,8.0,2.0,2.0,2.0,2.0,0.0,No,0.0,0.85,0.64,0.0,No,No,No,Yes,No,Yes
390,3304905,250.0,8.0,0.0,600.0,600.0,1000.0,51.0,353.0,853.0,1376.0,90.0,No,0.0,0.06,0.21,0.0,No,No,No,Yes,No,Yes
391,3304994,30.0,8.0,0.0,40.0,40.0,40.0,89.0,168.0,189.0,206.0,2.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
392,3305031,53.0,8.0,0.0,150.0,294.0,463.0,33.0,152.0,372.0,452.0,0.0,No,0.0,0.94,0.96,0.0,No,No,No,Yes,No,Yes
393,3305154,-8.0,14.0,1.0,150.0,234.0,334.0,18.0,99.0,189.0,272.0,21.0,No,0.0,0.65,0.71,9.0,No,No,No,Yes,No,Yes
394,3305188,170.0,14.0,155.0,448.0,900.0,1260.0,697.0,921.0,1034.0,1126.0,791.0,No,0.0,0.57,0.65,25.0,No,No,No,Yes,No,Yes
395,3305197,33.0,2.0,14.0,119.0,214.0,302.0,32.0,94.0,182.0,267.0,19.0,No,0.0,0.83,0.69,0.0,No,No,Yes,Yes,No,Yes
396,3305218,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,No,0.0,0.95,0.77,0.0,Yes,No,No,Yes,No,Yes
397,3305457,0.0,2.0,0.0,5.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.83,0.85,0.0,No,No,No,Yes,No,Yes
398,3305578,1.0,8.0,0.0,112.0,187.0,247.0,28.0,75.0,98.0,153.0,0.0,No,0.0,0.9,0.94,0.0,No,No,No,Yes,No,Yes
399,3305600,8.0,8.0,0.0,3.0,16.0,26.0,8.0,41.0,60.0,70.0,7.0,No,0.0,1.0,1.0,0.0,No,No,Yes,Yes,No,Yes
400,3305659,0.0,2.0,0.0,6.0,8.0,12.0,4.0,7.0,17.0,19.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,Yes
401,3305668,11.0,8.0,0.0,30.0,60.0,90.0,8.0,26.0,26.0,29.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,Yes
402,3305701,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,Yes,Yes,No,Yes
403,3305703,0.0,2.0,0.0,5.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.79,0.86,0.0,Yes,No,No,Yes,No,Yes
404,3305712,0.0,12.0,0.0,16.0,26.0,26.0,5.0,12.0,25.0,35.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
405,3305830,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,Yes
406,3305919,443.0,4.0,0.0,1552.0,1552.0,3104.0,183.0,569.0,946.0,1241.0,270.0,No,0.0,0.98,0.96,0.0,No,No,No,Yes,No,Yes
407,3305974,26.0,2.0,0.0,12.0,36.0,66.0,16.0,28.0,41.0,51.0,2.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,Yes
408,3306062,2.0,8.0,0.0,5.0,11.0,11.0,1.0,3.0,8.0,14.0,0.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,Yes
409,3306082,7.0,8.0,0.0,14.0,28.0,42.0,4.0,21.0,48.0,66.0,5.0,No,0.0,0.86,0.77,0.0,No,No,No,Yes,No,Yes
410,3306159,116.0,8.0,125.0,730.0,1410.0,2120.0,220.0,731.0,1401.0,2208.0,126.0,No,0.0,0.86,0.71,0.0,No,No,No,Yes,No,Yes
411,3306224,4.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,Yes
412,3306442,11.0,9.0,0.0,53.0,97.0,152.0,21.0,41.0,83.0,124.0,0.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,Yes
413,3306625,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,No,0.0,0.0,0.01,0.0,Yes,No,No,Yes,No,Yes
414,3306902,7.0,4.0,0.0,72.0,120.0,144.0,42.0,86.0,133.0,161.0,0.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,Yes
415,3306925,2.0,2.0,0.0,0.0,0.0,0.0,9.0,19.0,39.0,45.0,1.0,No,0.0,0.97,0.94,0.0,No,No,No,Yes,No,Yes
416,3306933,0.0,3.0,0.0,9.0,13.0,18.0,2.0,2.0,2.0,2.0,0.0,No,0.0,0.58,0.45,0.0,No,No,No,Yes,No,Yes
417,3307133,1.0,8.0,0.0,32.0,56.0,80.0,7.0,26.0,40.0,60.0,7.0,No,0.0,0.87,0.8,0.0,No,No,No,Yes,No,Yes
418,3307151,17.0,8.0,0.0,32.0,64.0,96.0,5.0,24.0,49.0,76.0,6.0,No,0.0,0.85,0.8,0.0,No,No,No,Yes,No,Yes
419,3307197,165.0,11.0,52.0,480.0,1020.0,1560.0,139.0,563.0,1248.0,1771.0,179.0,No,0.0,0.85,0.8,0.0,No,No,No,Yes,No,Yes
420,3307248,1.0,2.0,0.0,4.0,6.0,9.0,2.0,5.0,7.0,11.0,0.0,No,0.0,0.99,0.97,0.0,No,No,No,Yes,No,Yes
421,3307279,10.0,2.0,0.0,33.0,61.0,82.0,9.0,23.0,40.0,77.0,0.0,No,0.0,0.95,0.96,0.0,No,No,No,Yes,No,Yes
422,3307313,1.0,2.0,0.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,0.0,No,0.0,0.15,0.1,0.0,No,No,No,Yes,No,Yes
423,3307344,0.0,10.0,0.0,6.0,10.0,13.0,2.0,6.0,8.0,8.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,Yes
424,3307350,2.0,2.0,0.0,7.0,7.0,7.0,2.0,4.0,5.0,5.0,0.0,No,0.0,0.95,0.97,0.0,No,No,No,Yes,No,Yes
425,3307359,4.0,12.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,1.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
426,3307435,0.0,8.0,0.0,12.0,16.0,20.0,4.0,8.0,11.0,14.0,0.0,No,0.0,0.8,0.79,0.0,No,No,No,Yes,No,Yes
427,3307562,12.0,2.0,0.0,6.0,18.0,24.0,0.0,5.0,5.0,5.0,0.0,No,0.0,0.88,0.83,0.0,No,No,No,Yes,No,Yes
428,3307569,3.0,2.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,0.0,No,0.0,0.21,0.34,0.0,No,No,No,Yes,No,Yes
429,3307697,8.0,4.0,0.0,2.0,8.0,12.0,3.0,10.0,22.0,24.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,Yes
430,3307706,0.0,4.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,Yes
431,3308062,0.0,2.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.68,0.75,0.0,Yes,No,Yes,Yes,No,Yes
432,3308071,7.0,8.0,0.0,5.0,10.0,10.0,3.0,14.0,25.0,37.0,2.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,Yes
433,3308108,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.93,0.78,0.0,No,No,No,Yes,No,Yes
434,3308125,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,Yes
435,3308180,3.0,2.0,0.0,4.0,12.0,16.0,0.0,7.0,11.0,21.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
436,3308251,2.0,2.0,0.0,4.0,10.0,16.0,2.0,7.0,16.0,22.0,0.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,Yes
437,3308386,8.0,8.0,0.0,8.0,8.0,16.0,4.0,13.0,32.0,47.0,8.0,No,0.0,0.64,0.5,0.0,No,No,No,Yes,No,Yes
438,3308473,547.0,8.0,233.0,2000.0,2500.0,3100.0,720.0,1630.0,1927.0,3002.0,547.0,No,0.0,0.99,0.99,2.0,No,No,No,Yes,No,Yes
439,3308501,7.0,2.0,0.0,6.0,12.0,18.0,1.0,8.0,9.0,9.0,0.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,Yes
440,3308516,0.0,3.0,0.0,9.0,9.0,9.0,4.0,16.0,16.0,16.0,0.0,No,0.0,0.58,0.45,0.0,Yes,No,No,Yes,No,Yes
441,3308522,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.88,0.94,0.0,Yes,No,No,Yes,No,Yes
442,3308526,0.0,2.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.98,0.0,Yes,No,Yes,Yes,No,Yes
443,3308978,0.0,12.0,0.0,59.0,59.0,59.0,17.0,41.0,63.0,80.0,0.0,No,0.0,0.94,0.87,0.0,No,No,No,Yes,No,Yes
444,3309096,3.0,8.0,0.0,12.0,30.0,45.0,3.0,9.0,22.0,28.0,0.0,No,0.0,0.68,0.49,0.0,No,No,No,Yes,No,Yes
445,3309098,1.0,9.0,0.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
446,3309109,15.0,8.0,7.0,117.0,198.0,270.0,15.0,81.0,159.0,233.0,31.0,No,0.0,0.41,0.46,0.0,No,No,No,Yes,No,Yes
447,3309192,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,Yes
448,3309208,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.81,0.0,No,No,Yes,Yes,No,Yes
449,3309305,1.0,2.0,0.0,50.0,70.0,90.0,14.0,37.0,74.0,111.0,13.0,No,0.0,0.54,0.58,0.0,No,No,No,No,No,Yes
450,3309374,0.0,3.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.41,0.46,0.0,Yes,No,No,Yes,No,Yes
451,3309594,17.0,8.0,0.0,50.0,90.0,140.0,17.0,55.0,78.0,114.0,19.0,No,0.0,0.41,0.46,0.0,No,No,No,Yes,No,Yes
452,3309606,5.0,8.0,0.0,7.0,13.0,19.0,2.0,6.0,14.0,19.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
453,3309636,0.0,8.0,0.0,7.0,7.0,7.0,0.0,3.0,8.0,11.0,1.0,No,0.0,0.34,0.65,0.0,No,No,No,Yes,No,Yes
454,3309734,49.0,12.0,12.0,628.0,1028.0,1428.0,128.0,430.0,876.0,1421.0,101.0,No,0.0,0.72,0.81,1.0,No,No,Yes,Yes,No,Yes
455,3309771,1.0,8.0,0.0,8.0,20.0,24.0,2.0,5.0,12.0,22.0,2.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,Yes
456,3309856,-87.0,8.0,2.0,645.0,1108.0,1617.0,94.0,428.0,819.0,1105.0,52.0,No,0.0,0.73,0.7,89.0,No,No,No,Yes,No,Yes
457,3310060,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,Yes
458,3310191,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,Yes
459,3310298,0.0,0.0,0.0,60.0,95.0,114.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.0,0.0,0.0,No,No,Yes,Yes,No,Yes
460,3310375,1.0,8.0,0.0,12.0,18.0,30.0,2.0,10.0,13.0,25.0,0.0,No,0.0,0.18,0.33,0.0,No,No,No,Yes,No,Yes
461,3310585,21.0,2.0,0.0,48.0,72.0,96.0,29.0,58.0,97.0,99.0,6.0,No,0.0,0.99,0.99,0.0,No,No,Yes,Yes,No,Yes
462,3310589,1.0,12.0,0.0,8.0,14.0,19.0,1.0,7.0,11.0,15.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
463,3310700,1.0,8.0,0.0,12.0,20.0,24.0,4.0,10.0,12.0,18.0,2.0,No,0.0,0.97,0.97,0.0,No,No,No,Yes,No,Yes
464,3310776,0.0,12.0,0.0,16.0,28.0,38.0,0.0,6.0,13.0,22.0,0.0,No,0.0,0.66,0.67,0.0,No,No,No,Yes,No,Yes
465,3310858,0.0,8.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,No,0.0,0.79,0.86,0.0,No,No,No,Yes,No,Yes
466,3311337,8.0,4.0,0.0,5.0,10.0,20.0,0.0,3.0,12.0,28.0,0.0,No,0.0,0.87,0.91,0.0,No,No,No,Yes,No,Yes
467,3311533,3.0,2.0,0.0,4.0,8.0,12.0,5.0,5.0,13.0,15.0,0.0,No,0.0,0.83,0.86,0.0,No,No,No,Yes,No,Yes
468,3311588,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,Yes
469,3311629,7.0,8.0,1.0,28.0,61.0,95.0,10.0,32.0,61.0,80.0,0.0,No,0.0,0.79,0.86,0.0,No,No,No,Yes,No,Yes
470,3311645,0.0,8.0,0.0,16.0,16.0,16.0,0.0,3.0,11.0,14.0,1.0,No,0.0,0.23,0.46,0.0,No,No,No,Yes,No,Yes
471,3311850,2.0,8.0,0.0,13.0,20.0,22.0,10.0,16.0,21.0,24.0,4.0,No,0.0,0.73,0.76,0.0,No,No,No,Yes,No,Yes
472,3312517,1.0,2.0,0.0,15.0,33.0,51.0,8.0,23.0,53.0,74.0,9.0,No,0.0,0.68,0.64,0.0,No,No,Yes,Yes,No,Yes
473,3312644,2.0,13.0,0.0,3.0,5.0,6.0,3.0,4.0,9.0,20.0,0.0,No,0.0,0.82,0.81,0.0,No,No,No,Yes,No,Yes
474,3312788,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,No,0.0,0.54,0.48,0.0,No,No,No,Yes,No,Yes
475,3312856,0.0,12.0,0.0,5.0,8.0,11.0,4.0,5.0,11.0,13.0,0.0,No,0.0,0.76,0.81,0.0,No,No,No,Yes,No,Yes
476,3312965,5.0,2.0,0.0,17.0,17.0,17.0,10.0,20.0,20.0,20.0,0.0,No,0.0,0.48,0.36,0.0,No,No,Yes,Yes,No,Yes
477,3313025,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,10.0,1.0,No,0.0,0.95,0.94,0.0,No,No,No,No,No,Yes
478,3313146,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,No,0.0,0.93,0.89,0.0,No,No,No,Yes,No,Yes
479,3313201,1.0,8.0,0.0,22.0,43.0,64.0,13.0,28.0,49.0,72.0,0.0,No,0.0,0.99,0.94,0.0,No,No,No,Yes,No,Yes
480,3313291,92.0,4.0,0.0,60.0,100.0,100.0,90.0,185.0,296.0,518.0,50.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,Yes
481,3313500,5.0,2.0,0.0,151.0,280.0,493.0,322.0,415.0,574.0,596.0,0.0,No,0.0,1.0,1.0,4.0,No,No,No,Yes,No,Yes
482,3313532,2.0,8.0,0.0,14.0,26.0,41.0,1.0,10.0,30.0,44.0,2.0,No,0.0,0.91,0.95,0.0,No,No,No,Yes,No,Yes
483,3314025,5.0,8.0,1.0,18.0,35.0,35.0,5.0,9.0,14.0,28.0,2.0,No,0.0,0.76,0.83,0.0,No,No,No,Yes,No,Yes
484,3314121,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.4,0.42,0.0,Yes,No,No,Yes,No,Yes
